id,x,y,width,height
new_0.jpg,0,0,6528,6400
new_1.jpg,128,0,6528,6400
new_10.jpg,0,128,6528,6400
new_100.jpg,128,128,6528,6400
new_1000.jpg,256,0,6528,6400
new_1001.jpg,256,128,6528,6400
new_1002.jpg,0,256,6528,6400
new_1003.jpg,128,256,6528,6400
new_1004.jpg,256,256,6528,6400
new_1005.jpg,384,0,6528,6400
new_1006.jpg,384,128,6528,6400
new_1007.jpg,384,256,6528,6400
new_1008.jpg,0,384,6528,6400
new_1009.jpg,128,384,6528,6400
new_101.jpg,256,384,6528,6400
new_1010.jpg,384,384,6528,6400
new_1011.jpg,512,0,6528,6400
new_1012.jpg,512,128,6528,6400
new_1013.jpg,512,256,6528,6400
new_1014.jpg,512,384,6528,6400
new_1015.jpg,0,512,6528,6400
new_1016.jpg,128,512,6528,6400
new_1017.jpg,256,512,6528,6400
new_1018.jpg,384,512,6528,6400
new_1019.jpg,512,512,6528,6400
new_102.jpg,640,0,6528,6400
new_1020.jpg,640,128,6528,6400
new_1021.jpg,640,256,6528,6400
new_1022.jpg,640,384,6528,6400
new_1023.jpg,640,512,6528,6400
new_1024.jpg,0,640,6528,6400
new_1025.jpg,128,640,6528,6400
new_1026.jpg,256,640,6528,6400
new_1027.jpg,384,640,6528,6400
new_1028.jpg,512,640,6528,6400
new_1029.jpg,640,640,6528,6400
new_103.jpg,768,0,6528,6400
new_1030.jpg,768,128,6528,6400
new_1031.jpg,768,256,6528,6400
new_1032.jpg,768,384,6528,6400
new_1033.jpg,768,512,6528,6400
new_1034.jpg,768,640,6528,6400
new_1035.jpg,0,768,6528,6400
new_1036.jpg,128,768,6528,6400
new_1037.jpg,256,768,6528,6400
new_1038.jpg,384,768,6528,6400
new_1039.jpg,512,768,6528,6400
new_104.jpg,640,768,6528,6400
new_1040.jpg,768,768,6528,6400
new_1041.jpg,896,0,6528,6400
new_1042.jpg,896,128,6528,6400
new_1043.jpg,896,256,6528,6400
new_1044.jpg,896,384,6528,6400
new_1045.jpg,896,512,6528,6400
new_1046.jpg,896,640,6528,6400
new_1047.jpg,896,768,6528,6400
new_1048.jpg,0,896,6528,6400
new_1049.jpg,128,896,6528,6400
new_105.jpg,256,896,6528,6400
new_1050.jpg,384,896,6528,6400
new_1051.jpg,512,896,6528,6400
new_1052.jpg,640,896,6528,6400
new_1053.jpg,768,896,6528,6400
new_1054.jpg,896,896,6528,6400
new_1055.jpg,1024,0,6528,6400
new_1056.jpg,1024,128,6528,6400
new_1057.jpg,1024,256,6528,6400
new_1058.jpg,1024,384,6528,6400
new_1059.jpg,1024,512,6528,6400
new_106.jpg,1024,640,6528,6400
new_1060.jpg,1024,768,6528,6400
new_1061.jpg,1024,896,6528,6400
new_1062.jpg,0,1024,6528,6400
new_1063.jpg,128,1024,6528,6400
new_1064.jpg,256,1024,6528,6400
new_1065.jpg,384,1024,6528,6400
new_1066.jpg,512,1024,6528,6400
new_1067.jpg,640,1024,6528,6400
new_1068.jpg,768,1024,6528,6400
new_1069.jpg,896,1024,6528,6400
new_107.jpg,1024,1024,6528,6400
new_1070.jpg,1152,0,6528,6400
new_1071.jpg,1152,128,6528,6400
new_1072.jpg,1152,256,6528,6400
new_1073.jpg,1152,384,6528,6400
new_1074.jpg,1152,512,6528,6400
new_1075.jpg,1152,640,6528,6400
new_1076.jpg,1152,768,6528,6400
new_1077.jpg,1152,896,6528,6400
new_1078.jpg,1152,1024,6528,6400
new_1079.jpg,0,1152,6528,6400
new_108.jpg,128,1152,6528,6400
new_1080.jpg,256,1152,6528,6400
new_1081.jpg,384,1152,6528,6400
new_1082.jpg,512,1152,6528,6400
new_1083.jpg,640,1152,6528,6400
new_1084.jpg,768,1152,6528,6400
new_1085.jpg,896,1152,6528,6400
new_1086.jpg,1024,1152,6528,6400
new_1087.jpg,1152,1152,6528,6400
new_1088.jpg,1280,0,6528,6400
new_1089.jpg,1280,128,6528,6400
new_109.jpg,1280,256,6528,6400
new_1090.jpg,1280,384,6528,6400
new_1091.jpg,1280,512,6528,6400
new_1092.jpg,1280,640,6528,6400
new_1093.jpg,1280,768,6528,6400
new_1094.jpg,1280,896,6528,6400
new_1095.jpg,1280,1024,6528,6400
new_1096.jpg,1280,1152,6528,6400
new_1097.jpg,0,1280,6528,6400
new_1098.jpg,128,1280,6528,6400
new_1099.jpg,256,1280,6528,6400
new_11.jpg,384,1280,6528,6400
new_110.jpg,512,1280,6528,6400
new_1100.jpg,640,1280,6528,6400
new_1101.jpg,768,1280,6528,6400
new_1102.jpg,896,1280,6528,6400
new_1103.jpg,1024,1280,6528,6400
new_1104.jpg,1152,1280,6528,6400
new_1105.jpg,1280,1280,6528,6400
new_1106.jpg,1408,0,6528,6400
new_1107.jpg,1408,128,6528,6400
new_1108.jpg,1408,256,6528,6400
new_1109.jpg,1408,384,6528,6400
new_111.jpg,1408,512,6528,6400
new_1110.jpg,1408,640,6528,6400
new_1111.jpg,1408,768,6528,6400
new_1112.jpg,1408,896,6528,6400
new_1113.jpg,1408,1024,6528,6400
new_1114.jpg,1408,1152,6528,6400
new_1115.jpg,1408,1280,6528,6400
new_1116.jpg,0,1408,6528,6400
new_1117.jpg,128,1408,6528,6400
new_1118.jpg,256,1408,6528,6400
new_1119.jpg,384,1408,6528,6400
new_112.jpg,512,1408,6528,6400
new_1120.jpg,640,1408,6528,6400
new_1121.jpg,768,1408,6528,6400
new_1122.jpg,896,1408,6528,6400
new_1123.jpg,1024,1408,6528,6400
new_1124.jpg,1152,1408,6528,6400
new_1125.jpg,1280,1408,6528,6400
new_1126.jpg,1408,1408,6528,6400
